OBJECTID,Join_Count,TARGET_FID,Water_Body_Key,Water_Body_Name,FMU_Code,Survey_Number,Year,Survey_Purpose,New_Key,Located_Town,Located_Range,Located_Town_D,Located_Range_D,Located_Section,primary_county_name,FirstOfSurvey_Begin_Timestamp,LastOfEnding_Effort_Timestamp,LONG_DD,LAT_DD,IHDLKID,ComID,Permanent_,FDate,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Lake_Area_,LakeConnec,HU4_ZoneID,HU4_Name,HU6_ZoneID,HU6_Name,HU8_ZoneID,HU8_Name,HU12_ZoneI,HU12_Name,EDU_ZoneID,EDU_Name,COUNTY_Zon,COUNTY_Nam,State_Name,STATE_Zone,HU4,HU6,HU12,HU8,STATE,lagoslakei
492,1,492,29N03W1201,Opal Lake,MI-MNH,3536,2002,Status & Trends,69-57,29N,03W,29,-3,12,Otsego,2002-05-14,2002-08-21,-84.61315,44.9261,83975841,0,83975841,2003-05-21,00634076,Opal Lake,0.506,0,04070007001244,390,39004,50.61196443,Isolated,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_207,Au Sable,HU12_13671,Turtle Creek-North Branch Au Sable River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_408,Otsego County,Michigan,State_3,0407,040700,040700070203,04070007,MI,2608
493,1,493,30N03W3201,Otsego Lake,MI-MNH,6931,2007,Status & Trends,69-61,30N,03W,30,-3,32,Otsego,2007-05-21,2007-05-24,-84.69232,44.95554,83975759,0,83975759,2003-05-21,00634159,Otsego Lake,8.146,0,04070007001183,390,39004,814.6190858,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_207,Au Sable,HU12_13673,Ostego Lake-North Branch Au Sable River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_408,Otsego County,Michigan,State_3,0407,040700,040700070201,04070007,MI,2434
494,1,494,29N03W1401,Big Chub Lake,MI-MNH,4266,2003,Status & Trends,69-66,29N,03W,29,-3,14,Otsego,2003-05-12,2003-08-14,-84.63315,44.90221,83975911,0,83975911,2003-05-21,00621301,Big Chub Lake,0.295,0,04070007001260,390,39004,29.51149401,DR_Stream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_207,Au Sable,HU12_13669,Chub Creek,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_408,Otsego County,Michigan,State_3,0407,040700,040700070202,04070007,MI,83371
495,1,495,29N03W2001,Heart Lake,MI-MNH,3610,2002,Status & Trends,69-75,29N,03W,29,-3,20,Otsego,2002-05-21,2002-08-14,-84.6926,44.89277,83975941,0,83975941,2003-05-21,00628034,Heart Lake,0.27,0,04070007001275,390,39004,26.98379659,Isolated,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_207,Au Sable,HU12_13668,Bradford Creek,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_408,Otsego County,Michigan,State_3,0407,040700,040700070302,04070007,MI,2267
496,1,496,29N03W2301,Bridge Lake,MI-MNH,10744,2015,Status & Trends,69-78,29N,03W,29,-3,23,Otsego,2015-08-25,2015-08-25,-84.63621,44.89138,83975937,0,83975937,2003-05-21,00621961,Bridge Lake,0.262,0,04070007002729,390,39004,26.20900095,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_207,Au Sable,HU12_13669,Chub Creek,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_408,Otsego County,Michigan,State_3,0407,040700,040700070202,04070007,MI,6379
497,1,497,10977,Guthrie Lake,MI-MNH,12014,2019,Status & Trends,69-92,29N,03W,29,-3,36,Otsego,2019-05-20,2019-06-26,-84.61065,44.86138,83976033,0,83976033,2003-05-21,00627554,Guthrie Lake,0.503,0,04070007001292,390,39004,50.29434675,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_207,Au Sable,HU12_13669,Chub Creek,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_408,Otsego County,Michigan,State_3,0407,040700,040700070202,04070007,MI,6355
498,1,498,10853,George Lake,MI-MNM,11140,2016,Status & Trends,7-183,48N,31W,48,-31,17,Baraga,2016-05-30,2016-06-20,-88.20288,46.54915,110734683,0,110734683,2003-11-10,00626734,George Lake,0.658,0,04030107001100,390,39004,65.8391259,DR_LakeStream,HU4_32,Northwestern Lake Michigan,HU6_45,Northwestern Lake Michigan,HU8_152,Michigamme,HU12_12938,Spurr River,EDU_9,Central Upper Peninsula,County_341,Baraga County,Michigan,State_3,0403,040301,040301070106,04030107,MI,34337
499,1,499,48N33W0901,Parent Lake,MI-MWS,11146,2016,Status & Trends,7-272,48N,33W,48,-33,9,Baraga,2016-05-30,2016-06-20,-88.43788,46.57387,117627173,0,117627173,2004-01-12,00634365,Parent Lake,0.745,0,04020104000980,390,39004,74.47963404,DR_Stream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_147,Sturgeon,HU12_13544,Rock River,EDU_9,Central Upper Peninsula,County_341,Baraga County,Michigan,State_3,0402,040201,040201040102,04020104,MI,3807
500,1,500,48N33W1901,Vermilac (Worm) Lake,MI-MWS,6255,2006,Status & Trends,7-285,48N,33W,48,-33,19,Baraga,2006-06-06,2006-08-24,-88.49371,46.53887,117627403,0,117627403,2004-01-12,01616824,Worm Lake,2.591,0,04020104001004,390,39004,259.0996469,DR_LakeStream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_147,Sturgeon,HU12_13544,Rock River,EDU_9,Central Upper Peninsula,County_341,Baraga County,Michigan,State_3,0402,040201,040201040102,04020104,MI,1414
501,1,501,48N33W2601,King Lake,MI-MWS,9301,2012,Status & Trends,7-297,48N,33W,48,-33,26,Baraga,2012-05-21,2012-07-12,-88.4101,46.52054,117627513,0,117627513,2004-01-12,00629699,King Lake,2.036,0,04020104001012,390,39004,203.5856646,DR_LakeStream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_147,Sturgeon,HU12_13544,Rock River,EDU_9,Central Upper Peninsula,County_341,Baraga County,Michigan,State_3,0402,040201,040201040102,04020104,MI,2341
502,1,502,49N34W2901,Big Lake,MI-MWS,12046,2019,Status & Trends,7-540,49N,34W,49,-34,28,Baraga,2019-06-03,2019-06-18,-88.57649,46.61443,117626885,0,117626885,2004-01-12,00621329,Big Lake,0.481,0,04020104000951,390,39004,48.08158488,Isolated,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_147,Sturgeon,HU12_13555,Black Creek-Sturgeon River,EDU_9,Central Upper Peninsula,County_341,Baraga County,Michigan,State_3,0402,040201,040201040106,04020104,MI,714
503,1,503,50N35W3201,Prickett Dam Backwater,MI-MWS,8492,2010,Status & Trends,7-843,50N,35W,50,-35,32,Houghton,2010-06-02,2010-06-10,-88.66696,46.72398,117626559,0,117626559,2004-01-12,01621317,Prickett Lake,3.105,0,04020104000901,390,39004,310.4563246,DR_LakeStream,HU4_24,Southern Lake Superior-Lake Superior,HU6_37,Southcentral Lake Superior,HU8_147,Sturgeon,HU12_13572,Little Silver River-Sturgeon River,EDU_9,Central Upper Peninsula,County_349,Houghton County,Michigan,State_3,0402,040201,040201040108,04020104,MI,4121
504,1,504,09N13W1501,Crockery Lake,MI-MSM,6303,2006,Status & Trends,70-164,09N,13W,9,-13,15,Ottawa,2006-06-19,2006-09-05,-85.85148,43.1686,152707355,0,152707355,2007-02-28,00624073,Crockery Lake,0.42,0,04050006002160,390,39004,42.04250414,DR_Stream,HU4_37,Southeastern Lake Michigan,HU6_50,Southeastern Lake Michigan,HU8_193,Lower Grand,HU12_12287,North Branch Crockery Creek,EDU_62,Southeast Lake Michigan,County_384,Ottawa County,Michigan,State_3,0405,040500,040500060601,04050006,MI,4070
505,1,505,06N16W1601,Pigeon Lake,MI-MSM,9064,2011,Status & Trends,70-73,06N,16W,6,-16,16,Ottawa,2011-05-17,2011-05-26,-86.20454,42.90221,152274778,0,152274778,2007-01-21, , ,0.342,0,04050002001343,390,39004,34.23909299,DR_LakeStream,HU4_37,Southeastern Lake Michigan,HU6_50,Southeastern Lake Michigan,HU8_185,Black-Macatawa,HU12_12340,Pigeon River,EDU_62,Southeast Lake Michigan,County_384,Ottawa County,Michigan,State_3,0405,040500,040500020303,04050002,MI,1857
506,1,506,33N02E1501,Shoepac Lake,MI-MNH,6903,2007,Status & Trends,71-11,33N,02E,33,2,15,Presque Isle,2007-05-07,2007-05-10,-84.17454,45.24443,155408521,0,155408521,2007-05-11,00637830,Shoepac Lake,0.213,0,04070005000372,390,39004,21.33711232,DR_Stream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_209,Black,HU12_13688,Tomahawk Creek,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700050208,04070005,MI,3672
507,1,507,11310,Lake Nettie,MI-MNH,4854,2004,Status & Trends,71-112,34N,04E,34,4,30,Presque Isle,2004-05-24,,-83.99343,45.29916,122383004,0,122383004,2009-09-10,00633306,Lake Nettie,1.202,0,04070003000575,390,39004,120.1956928,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_205,Lone Lake-Ocqueoc,HU12_20082,Upper Barnhart Lake-Ocqueoc River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700030202,04070003,MI,2729
508,1,508,11575,Lost Lake,MI-MNH,6938,2007,Status & Trends,71-115,34N,04E,34,4,32,Presque Isle,2007-06-04,,-83.96649,45.29388,122383011,0,122383011,2004-07-01,00631096,Lost Lake,0.415,0,04070003000574,390,39004,41.46505214,Isolated,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_205,Lone Lake-Ocqueoc,HU12_20082,Upper Barnhart Lake-Ocqueoc River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700030202,04070003,MI,448
509,1,509,34N08E2801,Lake Esau,MI-MNH,4089,2003,Status & Trends,71-127,34N,08E,34,8,28,Presque Isle,2003-06-16,2003-06-19,-83.46704,45.31332,122382883,0,122382883,2009-09-10,00625639,Lake Esau,1.289,0,04070003000554,390,39004,128.9346508,Isolated,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_205,Lone Lake-Ocqueoc,HU12_20081,Lake Esau-Frontal Lake Huron,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700030306,04070003,MI,854
510,1,510,36N03E1901,Ocqueoc Lake,MI-MNH,10955,2016,Status & Trends,71-154,36N,03E,36,3,19,Presque Isle,2016-05-09,2016-08-30,-84.11389,45.47419,122382799,0,122382799,2004-07-01,00633936,Ocqueoc Lake,0.507,0,04070003000529,390,39004,50.7047549,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_205,Lone Lake-Ocqueoc,HU12_13894,Ocqueoc Lake-Ocqueoc River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700030206,04070003,MI,44982
511,1,511,10125,Bear Den Lake,MI-MNH,4082,2003,Status & Trends,71-27,33N,02E,33,2,32,Presque Isle,2003-06-16,2003-07-01,-84.22121,45.2036,155408549,0,155408549,2007-05-11,00620843,Bear Den Lake,0.123,0,04070005000384,390,39004,12.33507507,Headwater,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_209,Black,HU12_13684,Canada Creek,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700050207,04070005,MI,58430
512,1,512,11263,Lake Emma,MI-MNH,4299,2003,Status & Trends,71-52,33N,04E,33,4,18,Presque Isle,2003-05-19,,-83.99093,45.25527,122383057,0,122383057,2009-09-10,00625578,Lake Emma,0.804,0,04070003001752,390,39004,80.3731753,DR_Stream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_205,Lone Lake-Ocqueoc,HU12_13690,Drum Lake-Ocqueoc River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700030201,04070003,MI,2896
513,1,513,11301,Lake May,MI-MNH,4326,2003,Status & Trends,71-53,33N,04E,33,4,16,Presque Isle,2003-06-02,2003-06-04,-83.94871,45.25304,122383047,0,122383047,2009-09-10,00631765,Lake May,0.765,0,04070003000585,390,39004,76.49567998,Isolated,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_205,Lone Lake-Ocqueoc,HU12_13690,Drum Lake-Ocqueoc River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700030201,04070003,MI,1093
514,1,514,12636,Sunken Lake,MI-MNH,8135,2009,Status & Trends,71-75,33N,06E,33,6,32,Presque Isle,2009-06-22,2009-06-25,-83.71871,45.21193,,0,113469979,2003-12-09,00639079,Sunken Lake,0.3,0,04070006000768,390,39004,30.00723224,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_210,Thunder Bay,HU12_13692,Sunken Lake-North Branch Thunder Bay River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700060404,04070006,MI,3657
515,1,515,34N07E2301,Grand Lake,MI-MNH,4968,2004,Status & Trends,71-87,34N,07E,34,7,23,Presque Isle,2004-06-28,2004-06-29,-83.5001,45.29999,122382916,0,122382916,2004-07-01,00627090,Grand Lake,23.565,0,04070003000552,390,39004,2356.494664,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_205,Lone Lake-Ocqueoc,HU12_20083,Grand Lake Outlet,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_361,Presque Isle County,Michigan,State_3,0407,040700,040700030305,04070003,MI,1219
516,1,516,24N03W3401,Higgins Lake,MI-MCM,8862,2011,Status & Trends,72-117,24N,03W,24,-3,34,Roscommon,2011-08-22,2011-11-01,-84.71676,44.47499,121857622,0,121857622,2004-06-23,00628219,Higgins Lake,41.266,0,04060102001811,390,39004,4126.62436,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_196,Muskegon,HU12_13578,Higgins Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_385,Roscommon County,Michigan,State_3,0406,040601,040601020101,04060102,MI,1362
517,1,517,24N03W3401,Higgins Lake,MI-MCM,9510,2012,Status & Trends,72-117,24N,03W,24,-3,34,Roscommon,2012-07-11,2012-07-12,-84.71676,44.47499,121857622,0,121857622,2004-06-23,00628219,Higgins Lake,41.266,0,04060102001811,390,39004,4126.62436,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_196,Muskegon,HU12_13578,Higgins Lake,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_385,Roscommon County,Michigan,State_3,0406,040601,040601020101,04060102,MI,1362
518,1,518,23N01W1601,Lake St. Helen,MI-MNH,8471,2010,Status & Trends,72-95,23N,01W,23,-1,16,Roscommon,2010-06-07,2010-06-30,-84.46343,44.36416,83977851,0,83977851,2009-09-10,00636667,Lake Saint Helen,9.78,0,04070007001570,390,39004,978.0022354,DR_LakeStream,HU4_31,Northwestern Lake Huron,HU6_42,Northwestern Lake Huron,HU8_207,Au Sable,HU12_20003,Lake Saint Helen-South Branch Au Sable River,EDU_48,"Northern Lake Michigan, Lake Huron, and Straits of Mackinac",County_385,Roscommon County,Michigan,State_3,0407,040700,040700070101,04070007,MI,536
519,1,519,12N04E0201,Haithco Lake,MI-MSH,10768,2016,Status & Trends,73-78,12N,04E,12,4,2,Saginaw,2016-05-17,2016-08-22,-83.9592,43.46851,152234191,0,152234191,2007-01-17, , ,0.149,0,04080206000246,390,39004,14.89438792,Isolated,HU4_40,Southwestern Lake Huron-Lake Huron,HU6_51,Saginaw,HU8_217,Saginaw,HU12_12828,Crow Island-Saginaw River,EDU_59,Saginaw Bay,County_386,Saginaw County,Michigan,State_3,0408,040802,040802060201,04080206,MI,115278
520,1,520,47N16W0901,Gemini Lakes,MI-MNM,8239,2009,Status & Trends,75-1048,47N,16W,47,-16,9,Schoolcraft,2009-06-01,2009-07-28,-86.30343,46.4886,44361778,0,44361778,2002-07-02,00626711,Gemini Lakes,0.509,0,04060106001189,390,39004,50.88284462,Isolated,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_20007,Stoner Creek-Creighton River,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060406,04060106,MI,2047
521,1,521,47N16W1201,Ross Lake,MI-MNM,4675,2004,Status & Trends,75-1054,47N,16W,47,-16,12,Schoolcraft,2004-06-15,2004-08-17,-86.2576,46.48082,44361882,0,44361882,2002-07-02,00636253,Ross Lake,0.789,0,04060106001182,390,39004,78.86142415,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_20005,Negro Creek-Driggs River,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060301,04060106,MI,3597
522,1,522,47N16W2201,Worchester Lake,MI-MNM,11333,2017,Status & Trends,75-1078,47N,16W,47,-16,22,Schoolcraft,2017-05-22,2017-05-25,-86.28149,46.4461,44362082,0,44362082,2002-07-02,01616817,Worchester Lake,0.478,0,04060106001573,390,39004,47.83799964,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_20006,C-Three Pool-Walsh Creek,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060303,04060106,MI,108036
523,1,523,43N16W0301,Ashford Lake,MI-MNM,4580,2003,Status & Trends,75-294,43N,16W,43,-16,3,Schoolcraft,2003-06-10,2003-06-12,-86.29893,46.14433,44365622,0,44365622,2002-07-02,01619045,Ashford Lake,0.056,0,04060106001482,390,39004,5.627838642,Isolated,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_20011,Stutts Creek,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060411,04060106,MI,53334
524,1,524,43N16W2301,Dodge Lake,MI-MNM,6320,2006,Status & Trends,75-297,43N,16W,43,-16,23,Schoolcraft,2006-06-13,2006-08-22,-86.26843,46.11332,44365904,0,44365904,2002-07-02,01620338,Island Lake,0.764,0,04060106001525,390,39004,76.42370969,Isolated,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_13800,Sturgeon Hole Creek,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060603,04060106,MI,4006
525,1,525,11216,Kennedy Lake,MI-MNM,8269,2009,Status & Trends,75-365,44N,13W,44,-13,14,Schoolcraft,2009-05-26,2009-07-27,-85.88649,46.20915,44364212,0,44364212,2002-07-02,00629587,Kennedy Lake,0.57,216.1,04060106001349,390,39009,57.04262892,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_13793,Mead Creek,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060307,04060106,MI,1785
526,1,526,41N14W0201,Gulliver Lake,MI-MNM,4916,2004,Status & Trends,75-47,41N,14W,41,-14,2,Schoolcraft,2004-06-14,2004-06-15,-86.02732,45.98221,118045549,0,118045549,2004-01-13,00627527,Gulliver Lake,3.564,0,04060107000821,390,39004,356.427544,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_157,Brevoort-Millecoquins,HU12_13820,Marblehead Creek-Frontal Lake Michigan,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601070211,04060107,MI,1140
527,1,527,41N14W0201,Gulliver Lake,MI-MNM,12109,2019,Status & Trends,75-47,41N,14W,41,-14,2,Schoolcraft,2019-06-24,2019-07-29,-86.02732,45.98221,118045549,0,118045549,2004-01-13,00627527,Gulliver Lake,3.564,0,04060107000821,390,39004,356.427544,DR_Stream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_157,Brevoort-Millecoquins,HU12_13820,Marblehead Creek-Frontal Lake Michigan,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601070211,04060107,MI,1140
528,1,528,44N18W0702,Petes Lake,MI-MNM,4917,2004,Status & Trends,75-474,44N,18W,44,-18,7,Schoolcraft,2004-06-07,2004-08-09,-86.60038,46.22638,44364740,0,44364740,2002-07-02,00634729,Petes Lake,0.781,0,04060106001389,390,39004,78.12650589,Isolated,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_12925,Delias Run-Indian River,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060503,04060106,MI,1905
529,1,529,44N18W3101,Corner Lake,MI-MNM,8314,2009,Status & Trends,75-544,44N,18W,44,-18,31,Schoolcraft,2009-06-22,2009-09-29,-86.60675,46.16008,44365716,0,44365716,2002-07-02,01621633,Skeels Lake,1.917,0,04060106001499,390,39004,191.6946721,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_12925,Delias Run-Indian River,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060503,04060106,MI,4107
530,1,530,42N16W3001,Indian Lake,MI-MNM,8711,2010,Status & Trends,75-69,42N,16W,42,-16,30,Schoolcraft,2010-06-02,2010-06-25,-86.33343,45.99165,44366918,0,44366918,2010-11-09,01620300,Indian Lake,34.986,186.8,04060106001570,390,39009,3498.552605,DR_LakeStream,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_20015,Indian Lake-Indian River,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060509,04060106,MI,2527
531,1,531,45N17W2901,Boot Lake,MI-MNM,4915,2004,Status & Trends,75-742,45N,17W,45,-17,29,Schoolcraft,2004-06-21,2004-06-22,-86.44732,46.26971,44363864,0,44363864,2002-07-02,00621730,Boot Lake,0.43,230.4,04060106001318,390,39009,43.00371191,Headwater,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_12918,Middle Branch Stutts Creek,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060402,04060106,MI,2245
532,1,532,11367,Lily Lake,MI-MNM,7958,2008,Status & Trends,75-744,45N,17W,45,-17,21,Schoolcraft,2008-06-16,2008-08-28,-86.43454,46.28026,44363734,0,44363734,2002-07-02,00630399,Lily Lake,0.624,241.7,04060106001313,390,39009,62.38783974,Headwater,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_12919,North Branch Stutts Creek,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060403,04060106,MI,112228
533,1,533,47N13W1801,Dutch Fred Lake,MI-MNM,12423,2020,Status & Trends,75-927,47N,13W,47,-13,18,Schoolcraft,2020-07-07,2020-07-31,-85.9776,46.47193,44361734,0,44361734,2002-07-02,00625031,Dutch Fred Lake,0.135,263.3,04060106001177,390,39009,13.50049786,Isolated,HU4_30,Northeastern Lake Michigan-Lake Michigan,HU6_41,Northeastern Lake Michigan,HU8_156,Manistique,HU12_13785,Camp Seven Creek-East Branch Fox River,EDU_17,Eastern Upper Peninsula,County_389,Schoolcraft County,Michigan,State_3,0406,040601,040601060204,04060106,MI,14534
534,1,534,12232,Prairie River Lake,MI-MSM,8741,2010,Status & Trends,78-128,07S,09W,-7,-9,18,Saint Joseph,2010-04-26,2010-05-25,-85.39924,41.86246,155637493,0,155637493,2007-05-13,01624846,Prairie River Lake,0.561,258.2,04050001004802,390,39009,56.0653823,DR_LakeStream,HU4_37,Southeastern Lake Michigan,HU6_50,Southeastern Lake Michigan,HU8_184,St. Joseph,HU12_6641,Prairie River Lake-Prairie River,EDU_62,Southeast Lake Michigan,County_387,Saint Joseph County,Michigan,State_3,0405,040500,040500010704,04050001,MI,3340
